
### SETTING ##########################################

row_id,USERID,TIMESTAMP,gender,currentRoutine,DOB,name,length,mass,dbversion,vibration,alarm,timer,sets,targetrep,age,zonedifference,location,use_location,screenon,auto_lock,lastlogs,preloadreps,exp_level,fit_goal,audio_reminder,audio_exercise_tips,audio_personal_tips
82098956,10405027,"2024-05-20 21:25:49",f,2,2001-10-30,," inches"," lbs",,,,60,3,8,0,-4,,1,1,0,1,0,1,1,0,0,0


######################################################

### PROFILE ##########################################

row_id,USERID,TIMESTAMP,_id,mydate,weight,fatpercent,chest,arms,waist,calves,height,hips,thighs,shoulders,neck,forearms,logTime
122911979,10405027,"2024-01-22 16:11:11",1,2022-08-09,0,0,0,0,0,0,0,0,0,0,0,0,1660012911
122911980,10405027,"2024-01-22 16:11:11",2,2022-08-09,137,0,0,0,0,0,65.7,0,0,0,0,0,1660012911
123127725,10405027,"2022-08-17 22:05:41",3,2022-08-10,137,0,35.4,10.8,28,13,65.7,37.8,21.7,41.3,0,8.7,1660104000
134616821,10405027,"2023-02-09 23:36:26",4,2023-02-04,137,0,36,10.75,28.5,13.6,65.7,38,21.5,42.5,12.5,9,1675486800
146254241,10405027,"2023-07-18 03:25:31",5,2023-07-15,137,0,36,11,28.5,13.25,65.7,39.5,22,43,12,9.25,1689393600
152904624,10405027,"2023-10-15 14:52:59",6,2023-10-08,137,0,36.25,11,28,13.5,65.7,39,21.5,43.25,12,9.25,1696737600
161059338,10405027,"2024-01-16 15:41:41",7,2024-01-13,137,0,36.25,11,28,13.5,65.7,39,21.5,43.25,12.25,9.25,1705122000
123033352,10405027,"2024-01-22 16:11:11",100000,2022-08-10,137,0,35.4,10.8,28,13,65.7,37.8,21.7,41.3,0,8.7,1660143060
134243510,10405027,"2023-02-04 16:19:39",100001,2023-02-04,137,0,36,10.75,28.5,13.6,65.7,38,21.5,42.5,12.5,9,1675527579
146068395,10405027,"2023-07-15 12:16:43",100002,2023-07-15,137,0,36,11,28.5,13.25,65.7,39.5,22,43,12,9.25,1689423403
152254684,10405027,"2023-10-08 10:31:52",100003,2023-10-08,137,0,36.25,11,28,13.5,65.7,39,21.5,43.25,12,9.25,1696761112
160749806,10405027,"2024-01-13 14:27:37",100004,2024-01-13,137,0,36.25,11,28,13.5,65.7,39,21.5,43.25,12.25,9.25,1705156057


######################################################

### ROUTINES #########################################

row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode
42647590,10405027,"2024-01-22 16:11:10",1,"Jefit Sample Beginner Routine",0,1,3,"Jefit Built-in Bulking Routine For Beginners. This routine was designed for bodybuilding beginners who want to gain muscle. This 4 day split routine consists of chest,shoulders,back,arms and legs training. The goal of this routine is to gain maximum amount of muscle while keeping fat gain at minimum.",0," ",0,

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
212515406,10405027,"2024-01-22 16:11:10",1,14,"Chest and Triceps",1,1,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450442,10405027,"2024-09-12 14:47:04",1,0,61,2,14,"Barbell Bench Press",3,120,"0x0,0x0,0x0",3,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450443,10405027,"2024-09-12 14:47:04",1,0,62,8,14,"Barbell Incline Bench Press",3,120,"0x0,0x0,0x0",3,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450444,10405027,"2024-09-12 14:47:04",1,0,63,24,14,Dip,3,60,"0x0,0x0,0x0",7,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450445,10405027,"2024-09-12 14:47:04",1,0,64,45,14,"Machine Fly",3,60,"0x0,0x0,0x0",3,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450446,10405027,"2024-09-12 14:47:04",1,0,65,55,14,"Barbell Lying Triceps Extension ",3,60,"0x0,0x0,0x0",7,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450447,10405027,"2024-09-12 14:47:04",1,0,66,159,14,"Triceps Pushdown - Rope",3,60,"0x0,0x0,0x0",7,0,8,0,0,0,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
212515407,10405027,"2024-01-22 16:11:10",1,15,"Back, Biceps, and Forearm",3,3,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450448,10405027,"2024-09-12 14:47:04",1,0,67,93,15,"Barbell Deadlift",3,120,"0x0,0x0,0x0",1,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450449,10405027,"2024-09-12 14:47:04",1,0,68,3,15,"Barbell Bent Over Row",3,60,"0x0,0x0,0x0",1,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450450,10405027,"2024-09-12 14:47:04",1,0,69,86,15,"Wide-Grip Lat Pulldown",3,60,"0x0,0x0,0x0",1,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450451,10405027,"2024-09-12 14:47:04",1,0,70,112,15,"Barbell Curl",3,60,"0x0,0x0,0x0",2,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450452,10405027,"2024-09-12 14:47:04",1,0,71,106,15,"Incline Dumbbell Curl",3,60,"0x0,0x0,0x0",2,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450453,10405027,"2024-09-12 14:47:04",1,0,72,114,15,"Alternate Hammer Curl",3,60,"0x0,0x0,0x0",2,0,8,0,0,0,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
212515408,10405027,"2024-01-22 16:11:10",1,16,"Shoulders and Legs",5,5,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450454,10405027,"2024-09-12 14:47:04",1,0,73,12,16,"Barbell Squat",3,120,"0x0,0x0,0x0",8,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450455,10405027,"2024-09-12 14:47:04",1,0,74,128,16,"Barbell Lunge",3,60,"0x0,0x0,0x0",8,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450456,10405027,"2024-09-12 14:47:04",1,0,75,160,16,"Lying Leg Curls",3,60,"0x0,0x0,0x0",8,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450457,10405027,"2024-09-12 14:47:04",1,0,76,10,16,"Barbell Shoulder Press",3,60,"0x0,0x0,0x0",6,0,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450458,10405027,"2024-09-12 14:47:04",1,0,77,48,16,"Dumbbell Shoulder Press",3,60,"0x0,0x0,0x0",6,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450459,10405027,"2024-09-12 14:47:04",1,0,78,32,16,"Dumbbell Lateral Raise",3,60,"0x0,0x0,0x0",6,0,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450460,10405027,"2024-09-12 14:47:04",1,0,79,11,16,"Barbell Shrug",3,60,"0x0,0x0,0x0",6,0,8,0,0,0,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
212515409,10405027,"2024-01-22 16:11:10",1,17,Abs,6,6,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450461,10405027,"2024-09-12 14:47:04",1,0,80,64,17,"Oblique Crunches",3,60,"0x0,0x0,0x0",0,0,16,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450462,10405027,"2024-09-12 14:47:04",1,0,81,44,17,"Leg Raise",3,60,"0x0,0x0,0x0",0,0,16,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450463,10405027,"2024-09-12 14:47:04",1,0,82,57,17,"Air Bike",3,60,"0x0,0x0,0x0",0,0,16,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450464,10405027,"2024-09-12 14:47:04",1,0,83,61,17,"Hanging Leg Raise",3,60,"0x0,0x0,0x0",0,0,12,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2439450465,10405027,"2024-09-12 14:47:04",1,0,84,78,17,"Decline Crunch",3,60,"0x0,0x0,0x0",0,0,12,0,0,0,0


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode
42647591,10405027,"2024-05-20 21:25:45",2,"my workout",1,0,5,,0," ",0,

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
243577665,10405027,"2024-09-12 14:47:04",2,27,"gym legs",8,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767613,10405027,"2024-09-12 14:47:04",1,0,244,12,27,"Barbell Squat",5,90,"45x10,65x10,85x10,95x10,95x10",8,0,8,5,1726148567,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2842322199,10405027,"2024-09-12 14:47:04",1,0,261,93,27,"Barbell Deadlift",4,60,"45x10,65x10,85x10,95x6",1,1,8,4,1726149356,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2842322200,10405027,"2024-09-12 14:47:04",1,0,262,205,27,"Barbell Bulgarian Split Squat",3,60,"50x12,55x10,55x8",8,2,8,0,1701877904,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767611,10405027,"2024-09-12 14:47:04",1,0,242,132,27,"Machine Leg Press",4,60,"118x12,208x12,298x10",8,3,8,0,1725460619,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2842322202,10405027,"2024-09-12 14:47:04",1,0,264,386,27,"Barbell Hip Thrust",4,60,"88x10,110x8,132x8",5,4,8,0,1725459733,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767612,10405027,"2024-09-12 14:47:04",1,0,243,130,27,"Machine Leg Extension",3,60,"50x10,60x10,80x10,100x8",8,5,8,4,1726151066,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767614,10405027,"2024-09-12 14:47:04",1,0,245,161,27,"Machine Seated Leg Curl",3,60,"60x12,70x8,80x8",8,6,8,0,1702830708,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767615,10405027,"2024-09-12 14:47:04",1,0,246,216,27,"Machine Hip Abduction",3,60,"160x10,160x12,175x10",8,7,8,0,1710862715,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2838767616,10405027,"2024-09-12 14:47:04",1,0,247,217,27,"Machine Hip Adduction",3,60,"130x12,145x12,160x8",8,8,8,0,1711550612,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2842322204,10405027,"2024-09-12 14:47:04",1,0,266,134,27,"Dumbbell Step-Up",3,60,"30x10,30x10",8,10,8,0,1694616966,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2884103952,10405027,"2024-09-12 14:47:04",1,0,376,1102,27,"Machine Single-Leg Press",4,60,"118x10,168x10,168x10",5,12,8,0,1713035587,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2913315852,10405027,"2024-09-12 14:47:04",1,0,389,160,27,"Machine Leg Curl (Prone)",3,60,"40x12,45x12,50x10",8,13,8,3,1726150377,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2921439371,10405027,"2024-09-12 14:47:04",0,0,395,7,27,"squat press ",3,60,"270x12,320x10,360x8",8,14,8,0,1691618381,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2842322201,10405027,"2024-09-12 14:47:04",1,0,263,145,27,"Machine Calf Raise",3,60,0x0,9,16,8,0,0,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3190226737,10405027,"2024-09-12 14:47:04",1,0,421,1256,27,"Machine Single-Leg Extension",3,60,"25x12,35x12,45x10",8,17,8,0,1712159224,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3231145683,10405027,"2024-09-12 14:47:04",1,0,433,143,27,"Barbell Standing Calf Raise",3,60,"95x15,115x10,115x10",9,18,8,0,1706473758,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3231145684,10405027,"2024-09-12 14:47:04",1,0,434,128,27,"Barbell Lunge",3,60,"45x10,65x10,65x12",8,19,8,0,1713034895,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3253509975,10405027,"2024-09-12 14:47:04",1,0,440,1262,27,"Machine Assisted Pull-Up",3,60,"66x8,91x4,103x1",1,20,8,0,1701617526,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3421972079,10405027,"2024-09-12 14:47:04",1,0,446,201,27,"Dumbbell Walking Lunge",3,60,"40x12,60x12,60x12",8,21,8,0,1703523588,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3421972080,10405027,"2024-09-12 14:47:04",1,0,447,482,27,"Kettlebell Single-Leg Deadlift",3,60,"30x10,40x10,40x10",8,22,8,0,1715206035,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3467604073,10405027,"2024-09-12 14:47:04",1,0,453,1200,27,"Machine Single-Leg Curl",3,60,"25x8,25x6,25x6",8,23,8,0,1705266493,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
244882120,10405027,"2024-09-12 14:47:04",2,30,"gym upper",8,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833699,10405027,"2024-09-12 14:47:04",1,0,317,47,30,Push-Up,3,60,"10x8,10x5,10x3",3,22,8,0,1715377282,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833694,10405027,"2024-09-12 14:47:04",1,0,312,2,30,"Barbell Bench Press",5,60,"45x10,65x8,75x8,75x6,75x5",3,23,8,0,1725887629,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833695,10405027,"2024-09-12 14:47:04",1,0,313,1262,30,"Machine Assisted Pull-Up",3,60,"68x8,74x8,93x3",1,24,8,0,1725888798,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833700,10405027,"2024-09-12 14:47:04",1,0,323,1261,30,"Machine Assisted Dip",3,60,"74x10,80x10,86x8",7,25,8,0,1725368276,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584693,10405027,"2024-09-12 14:47:04",1,0,403,86,30,"Cable Lat Pulldown (Wide Grip)",3,60,"75x10,75x10,75x10",1,26,8,0,1725366929,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584694,10405027,"2024-09-12 14:47:04",1,0,404,21,30,"Cable Seated Row",3,60,"85x8,85x8,85x5",1,27,8,0,1712672516,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584696,10405027,"2024-09-12 14:47:04",1,0,406,100,30,"Dumbbell Bicep Curl",3,60,"12.5x12,12.5x10,12.5x8",2,28,8,0,1725890959,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3746305003,10405027,"2024-09-12 14:47:04",1,0,472,26,30,"Dumbbell Bench Press",3,60,"25x12,27.5x12,30x10",3,29,8,0,1709654207,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584692,10405027,"2024-09-12 14:47:04",1,0,402,31,30,"Dumbbell Incline Bench Press",3,60,"20x12,25x10,30x8,30x6",3,30,8,0,1715376299,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833697,10405027,"2024-09-12 14:47:04",1,0,315,48,30,"Dumbbell Seated Shoulder Press",3,60,"20x8,20x6,20x5",6,31,8,0,1715377713,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584697,10405027,"2024-09-12 14:47:04",1,0,407,159,30,"Cable Tricep Pushdown (Rope)",2,60,"22.5x12,27.5x8",7,32,8,0,1725890262,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584698,10405027,"2024-09-12 14:47:04",1,0,408,225,30,"Cable One-Arm Tricep Pushdown (Reverse Grip)",3,60,"10x8,10x8,10x8",7,33,8,0,1725368827,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584699,10405027,"2024-09-12 14:47:04",1,0,409,825,30,"Cable One-Arm Lat Pulldown",3,60,"20x12,25x8,25x10",1,34,8,0,1725889884,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3101949573,10405027,"2024-09-12 14:47:04",1,0,415,14,30,"Cable Cross-Over",3,60,"17.5x12,22.5x10,22.5x5",3,35,8,0,1725889194,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2855833696,10405027,"2024-09-12 14:47:04",1,0,314,3,30,"Barbell Bent-Over Row",4,60,"45x10,65x10,75x6",1,36,8,0,1725888080,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3027584695,10405027,"2024-09-12 14:47:04",1,0,405,108,30,"Dumbbell Hammer Curl ",3,60,"17.5x10,17.5x8",4,37,8,0,1712673834,60,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3225317428,10405027,"2024-09-12 14:47:04",1,0,427,32,30,"Dumbbell Lateral Raise",3,60,"10x15,12.5x10,12.5x10",6,38,8,0,1725891112,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
4025627784,10405027,"2024-09-12 14:47:04",1,0,484,90,30,"Dumbbell One-Arm Row",3,60,"25x10,30x10,30x10",1,39,8,0,1714087748,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3802950941,10405027,"2024-09-12 14:47:04",1,0,478,10,30,"Barbell Shoulder Press",3,60,"45x8,45x8,45x5",6,40,8,0,1712673097,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3601721236,10405027,"2024-09-12 14:47:04",1,0,465,1041,30,"Cable One-Arm Seated Row",3,60,"25x12,25x12,25x12",1,41,8,0,1725367707,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
3601721237,10405027,"2024-09-12 14:47:04",1,0,466,106,30,"Dumbbell Incline Curl",3,60,"15x6,15x6",2,42,8,0,1714923644,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
4025627785,10405027,"2024-09-12 14:47:04",1,0,485,1040,30,"Dumbbell Incline Bench Row",3,60,10x8,1,43,8,0,1714088455,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order
245256280,10405027,"2024-09-12 14:47:04",2,31,"full body",8,8,0,0,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2860633427,10405027,"2024-09-12 14:47:04",1,0,329,2,31,"Barbell Bench Press",3,60,0x0,3,77,8,0,0,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2860633428,10405027,"2024-09-12 14:47:04",1,0,330,86,31,"Cable Lat Pulldown (Wide Grip)",3,60,0x0,1,78,8,0,0,60,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
